user_id,top10_recommendations,groundtruth
3654,"[1240, 589, 1270, 1291, 296, 2028, 1, 2000, 318, 2918]","[223, 32, 3827, 589, 3624, 1291, 1222, 1240, 1249, 3081, 3527, 2826, 2889, 1356, 316, 2393, 969, 21, 1089, 2005, 3256, 2021, 296]"
90,"[296, 2571, 593, 1196, 260, 1198, 1, 1265, 1197, 1270]","[164, 257, 1391, 370, 527, 3896, 2540, 1449, 3082, 1711, 2683, 300, 112, 19, 3408, 1527, 1250, 2108]"
2411,"[1240, 1197, 2918, 1210, 1097, 2000, 1079, 2797, 1, 1387]","[3448, 1210, 1215, 1641, 3740, 356, 3809, 1380, 1222, 1240, 208, 3591, 1387, 2000, 1125, 3671, 2108, 590, 1197]"
4404,"[318, 2571, 1704, 1, 1265, 527, 2997, 1196, 1393, 356]","[431, 1193, 1876, 1358, 589, 25, 1834, 2997, 333, 2702, 253, 2291, 104, 1465, 1732, 3426, 1527, 480, 318, 1777, 3793]"
6036,"[296, 260, 858, 527, 50, 923, 1270, 1394, 1265, 1221]","[2712, 3044, 260, 2312, 1914, 1041, 198, 924, 1094, 1246, 1944, 1281, 1080, 30, 3260, 2357, 1215, 3429, 3203, 3081, 3111, 1594, 3551, 2070, 1299, 2943, 1226, 1261, 951, 2951, 2609, 3159, 3129, 3114, 232, 1228, 1965]"
3224,"[296, 1196, 260, 1270, 2918, 1079, 1197, 2571, 750, 1]","[2278, 781, 3169, 1387, 3316, 2581, 1446, 1003, 3445, 431, 1719, 333, 272, 616, 2262, 3358, 1278, 3363, 3852, 2247, 80, 2037, 359, 2918, 2908, 1150, 1968, 1425, 3272, 3555, 1304, 2006, 1613, 2351, 3210, 276, 11, 39, 2160, 2945, 3451, 1079, 1921, 3242, 3676, 2875, 674, 1876, 1270, 3408, 3148, 296, 1186, 3536, 2996, 555, 1554, 943, 2571, 2132, 1238, 2045, 515, 1286, 3639, 556, 3175, 2395, 1639, 3735, 1197, 388, 52, 2997, 1958, 356, 2361, 317, 2968, 2607, 2268, 2707, 3060, 2863, 3308, 2431, 1961, 1682, 3706, 3006, 3052, 170, 3679]"
4984,"[296, 1247, 923, 318, 3424, 1358, 1193, 527, 858, 1394]","[1172, 1276, 2677, 1207, 1193, 908, 2068, 2291, 3706, 1051, 1295, 1179]"
5811,"[296, 1198, 318, 1197, 1270, 1265, 2918, 50, 1097, 2571]","[3258, 1120, 2413, 1387, 2355, 1711, 532, 1639, 2712, 3256, 926, 1215, 1175, 920, 3535, 562, 2174, 3398, 2997, 663, 10]"
3729,"[593, 2571, 1270, 1036, 1265, 1136, 2194, 1, 1393, 2797]","[2949, 1079, 349, 778, 3204, 1206, 2194, 1036, 1293, 593, 2463, 3671, 1037, 2077, 3148, 3254, 3638, 3362, 252, 2948, 1120, 2080, 517, 500, 2805, 1228, 2872, 337, 3082, 2993, 2106, 2058, 1136, 3916, 2447, 1090, 1, 249, 1947, 1682]"
3327,"[1196, 260, 593, 50, 1210, 1036, 2028, 2918, 527, 2997]","[2997, 1845, 177, 1333, 1037, 322, 648, 1799, 1394, 1732, 368, 2395, 2692, 1527, 29, 2278, 2028, 1875, 2058, 1704, 1249, 1221, 1648, 2355, 1594, 1719, 2502, 3020, 50, 1393, 2600, 593, 2006, 288, 2391, 2918]"
746,"[296, 2762, 1196, 527, 1198, 260, 356, 1393, 1240, 1270]","[11, 2908, 356, 858, 288, 2997, 527, 3114, 1221, 368, 2959, 3916, 3175]"
3083,"[260, 1198, 858, 1097, 1270, 1304, 3471, 1136, 750, 1208]","[1690, 2539, 1961, 3836, 908, 3408, 589, 932, 1459, 2886, 344]"
2188,"[296, 1196, 593, 318, 1136, 260, 1198, 1270, 2571, 1]","[1517, 117, 1230, 778, 507, 223, 3466, 1291, 3254, 527, 562, 1701, 471, 3253, 3860, 2395, 1136, 1466, 858]"
1069,"[1635, 1673, 50, 318, 1358, 337, 32, 2997, 300, 1089]","[2681, 3010, 205, 647, 1729, 2702, 2333, 509, 2600, 3129, 150, 2575, 2705, 53, 2673, 2291, 1635, 1116, 199, 649, 1119, 29, 3163, 3636, 1694, 1095, 85, 106, 1596, 100, 3880, 670]"
1490,"[589, 1270, 1197, 858, 3256, 1304, 1097, 593, 2115, 2406]","[969, 858, 590, 1129, 2991, 3107, 2406, 3074, 3256, 3827, 466, 1221, 1304, 3836, 2023, 2993, 2613, 2115, 1953, 553, 3638, 589, 3740]"
3519,"[318, 296, 1265, 593, 2797, 1198, 2396, 1641, 260, 527]","[3911, 3072, 2329, 593, 260, 372, 3052, 1704, 2127, 2262, 1641, 2598, 708, 25, 506, 3186, 50, 307, 3176, 279, 2502, 3255, 2797, 628, 218, 617, 3477, 3046, 1186, 1897, 3317, 2194, 3882, 3398, 3608, 2875, 141, 1405, 1722, 2003, 3044]"
4788,"[1270, 1196, 260, 1240, 1198, 1197, 1210, 1097, 2000, 1265]","[1196, 1731, 2000, 2371, 1240, 3671, 2359, 1079, 2791, 1831, 1527, 1125, 186, 39, 2657, 2683, 2453, 260, 3253, 597, 3471, 2150, 3543, 653, 1441, 1517, 316, 2355, 2161]"
5890,"[1198, 1136, 1240, 1197, 527, 1079, 50, 1307, 2571, 1]","[1610, 3200, 914, 3608, 1937, 1, 1262, 1885, 2730, 1663, 1960, 3044, 1958, 3098, 2022, 1193, 2243, 1131, 1302, 1136, 1747, 3201, 1272, 1944, 3169, 581, 908, 1230, 3366, 3038, 2474, 1204, 3128, 1641]"
1423,"[1079, 296, 2918, 1265, 2997, 1198, 1197, 1196, 2791, 260]","[3424, 3897, 3328, 3536, 3363, 2973, 2997, 1278, 2541, 2396]"
5747,"[593, 296, 1270, 527, 1097, 858, 1036, 50, 589, 2918]","[509, 1270, 3052, 1097, 1393, 2029, 1732, 589, 2352, 356, 2628, 1960, 527, 1103, 1046, 969, 1611, 515, 2657, 2395, 1610, 1028, 296, 50, 2248, 593, 1193, 2140, 3334, 858, 539, 1036, 477, 2333, 2139, 3793, 1591, 161]"
4937,"[2762, 2396, 1265, 1196, 260, 1198, 1136, 1673, 858, 1197]","[388, 3081, 2762, 348, 1094, 300, 3751, 1639, 162, 334, 538, 2949, 3176, 1673, 3903, 1217, 14, 2029, 2396]"
2206,"[593, 50, 2028, 2571, 1196, 1393, 1198, 260, 356, 1270]","[3897, 1230, 3107, 590, 538, 1094, 3060, 356, 1092, 2291, 265, 2028, 2677, 1446, 1747]"
2340,"[1196, 593, 2918, 1079, 527, 2571, 1, 1208, 1036, 2028]","[2006, 1262, 2692, 1663, 1223, 3066, 1281, 2991, 1079, 1777, 515, 1196, 589, 1193, 3201, 480, 1639, 1258, 1131, 902, 357, 708, 2302, 951, 1302, 342, 32, 1228, 1190, 539, 253, 2872, 417, 3519, 2028, 2469, 2613, 1132, 969, 3763, 2657, 3451, 2572, 1231, 17, 272, 1080, 593]"
4810,"[2571, 260, 1240, 589, 1197, 480, 1097, 2028, 593, 1]","[3624, 2571, 1653, 260, 1866, 1552, 112, 2797, 3006, 3174, 2028, 541, 3527, 3489]"
3230,"[1196, 593, 318, 1291, 1197, 50, 2000, 1, 1097, 527]","[1845, 3175, 1876, 3081, 1831, 1375, 198, 1, 541, 1371]"
1978,"[1196, 1240, 589, 1210, 296, 1036, 1197, 527, 1097, 1]","[2701, 3081, 2394, 3624, 2399, 2797, 1291, 1544, 3555, 1262, 3510, 2295, 2115, 2531, 2804, 3536, 3147, 150]"
3159,"[260, 1198, 2918, 593, 318, 2571, 1136, 2762, 1, 1265]","[1185, 3424, 2302, 745, 2918, 3858, 1036, 3317, 1554, 3274, 3189, 3174, 2997, 2598, 1257, 3429, 3526, 260, 750, 3751, 593, 2762, 1542, 3147, 991, 1198, 318, 475, 3608, 3398]"
4489,"[589, 1265, 1036, 541, 1291, 527, 32, 1394, 2797, 1079]","[589, 2193, 541, 1172, 2804, 2355, 1291, 1544, 32, 2657, 3852, 1288, 3556, 2699, 2615, 2735, 2710, 2405, 1300, 3052, 1079, 198, 2353, 1777, 2194, 1307, 1249, 1690, 1206, 2161, 3033, 1729, 144, 671, 488, 2329, 1265, 307, 527]"
3572,"[318, 296, 1265, 593, 527, 2396, 858, 1394, 1079, 1247]","[1172, 2863, 1079, 1276, 3789, 902, 314, 3424, 2396, 3006, 2918, 13, 529, 1080, 1965, 357, 1270, 232, 905, 3361]"
1062,"[1136, 1208, 260, 1304, 1394, 1198, 296, 593, 1221, 908]","[954, 1304, 2870, 2248, 2463, 551, 1178, 3526, 1641, 1208, 1, 593, 1276, 3730, 1964, 2396, 908, 3501, 950, 1394, 2947, 11, 3072, 1206, 2501, 3702, 1673, 1254, 1957, 1293, 1089]"
1894,"[296, 1358, 1198, 260, 1247, 50, 1208, 2396, 923, 1094]","[475, 1719, 2291, 1953, 3106, 1247, 1221, 235, 670, 920, 529, 1172, 1293, 1249, 80]"
4694,"[1198, 750, 1240, 923, 593, 1208, 2028, 318, 296, 1193]","[1272, 593, 3634, 1947, 1270, 920, 1254, 3196, 1944, 1193]"
1889,"[2918, 593, 1197, 1240, 1265, 2571, 1291, 2028, 858, 1]","[3897, 164, 144, 3527, 555, 2005, 2357, 188, 10, 1466, 1222, 1197, 535, 1704, 3328, 1265, 1961, 2028, 3105, 3793, 112, 1810, 2571, 3263, 70, 1610, 3549, 2080, 2918, 493, 3639, 1184, 1730, 1079, 3169]"
4832,"[260, 318, 2918, 1291, 527, 1136, 1265, 858, 1307, 1]","[150, 3478, 318, 1968, 2248, 1663, 3793, 1265, 1291, 2797, 2804, 1297]"
3761,"[1240, 593, 296, 1036, 318, 1, 1265, 1387, 1221, 1208]","[2021, 342, 1945, 318, 1240, 29, 1036, 3793, 745, 2947, 1129, 720, 3033, 1376, 1387, 1221, 1304, 2105, 2997, 1356]"
4034,"[296, 2918, 1240, 1208, 1221, 1079, 50, 3471, 1265, 750]","[1221, 1302, 1246, 2396, 3203, 1210, 1997, 1297, 1208, 589, 3424, 1036, 1278, 3551, 1258, 3421, 553]"
5537,"[858, 1208, 908, 1952, 296, 1221, 1084, 1207, 527, 924]","[3548, 1212, 908, 1254, 527, 1939, 1945, 162, 2333, 2019, 2624]"
5091,"[1198, 2571, 1036, 1197, 296, 1291, 1, 589, 1307, 50]","[2734, 1207, 653, 1257, 2501, 541, 1090, 1276, 1500, 1892, 1288, 1036, 2268, 1376, 589, 3685, 3418, 1363, 2371, 500, 1835, 1222, 17, 1198, 1959, 2352, 529]"
4195,"[750, 1247, 858, 1952, 1136, 1084, 1221, 593, 260, 1304]","[3789, 3078, 2357, 246, 3091, 593, 899, 3052, 3051, 750, 1952, 3147, 1247, 2889, 2966, 260, 720]"
2092,"[260, 1196, 1079, 1307, 1278, 1221, 2797, 1193, 50, 924]","[1391, 1297, 3628, 3334, 50, 2947, 3868, 260, 52, 164, 1254, 1945, 431, 306, 2186, 3543, 969, 1178, 3841, 553, 2739, 3038, 2804, 1245, 1042, 1278, 3929, 1682, 951, 2268, 1187, 3555, 900, 1148, 3167, 1049, 2194, 2788, 924, 2028, 308, 3738, 1095, 25, 1180, 1207, 3396, 1222, 2391, 1693, 150, 2948]"
3769,"[1270, 1196, 296, 318, 1079, 1097, 2571, 1240, 2762, 858]","[296, 1033, 357, 2394, 3174, 3347, 1097, 32, 1722, 348, 233, 85, 1196, 3396, 3608, 3536, 720, 3101, 249, 2502, 2139, 2788, 3618, 2064, 2141, 616, 914, 1836, 2110, 1961, 2750, 3429, 3188, 1732, 1222, 1092, 3763, 3159, 3408, 3044, 1204, 356, 2463, 1278, 1270, 141, 1641]"
4591,"[1198, 1197, 1097, 2918, 1, 480, 1265, 2762, 2797, 527]","[3108, 1527, 2012, 3763, 3006, 2797, 1923, 3536, 2762, 3489, 1197, 1198, 2006, 3175, 2657, 1, 527, 2370, 2002, 1084, 1376, 2080, 1265, 1097]"
1511,"[260, 750, 1221, 1136, 541, 1208, 1036, 1097, 1197, 1270]","[1299, 1250, 1961, 1303, 2202, 920, 246, 260, 899, 2028, 1178, 1221]"
3845,"[260, 1196, 1136, 1197, 593, 296, 1240, 1210, 541, 2762]","[1188, 1394, 750, 2396, 1197, 3175, 260, 924, 1196, 3429, 720]"
1831,"[2762, 318, 1196, 2571, 2396, 2028, 260, 1198, 1, 1265]","[2761, 3081, 2772, 2433, 2394, 2606, 1639, 3745, 2571, 2028, 2502]"
3951,"[1198, 1240, 1036, 1270, 1097, 2028, 2628, 541, 1376, 2194]","[3702, 2054, 2115, 593, 1220, 1036, 1573, 1918, 3755, 292, 1198, 356, 2393, 1215]"
4509,"[260, 1240, 318, 1270, 2571, 858, 50, 1265, 2194, 1220]","[2699, 1206, 2268, 541, 318, 1089, 1358, 2797, 3421, 260, 3635, 2993, 1393, 858, 1394, 161, 2710, 3508, 1207, 3365, 1729, 1968, 924, 3608]"
308,"[1196, 593, 858, 1136, 1197, 2918, 1097, 1307, 2762, 2797]","[380, 1449, 2, 2360, 1031, 1304, 3527, 2391, 2065, 2302, 3418, 3095, 1097, 2291, 1961, 2124, 2918, 858, 647, 3253, 593, 508, 2870, 1230, 2194, 3362, 1197, 2080, 1196, 104, 3320, 589, 2150, 1466, 2575, 3793, 899, 1212]"
5630,"[1196, 1265, 1197, 527, 1270, 2762, 1, 2918, 1208, 2028]","[1245, 1288, 1179, 246, 1204, 3255, 2628, 3267, 441, 589, 3072, 1171, 3260, 1185, 2859, 671, 2359, 1196, 1265, 3618, 1197, 1777, 778, 223, 1089, 1, 3114, 3418, 861]"
1465,"[1270, 1208, 1197, 541, 1278, 2797, 1220, 1193, 2571, 1079]","[3006, 899, 3788, 2857, 3633, 2340, 1271, 3421, 2021, 1380, 1206, 1008, 2132, 1527, 2803, 2102, 1096, 3179, 3516, 3364, 3061, 508, 3681, 3789, 1262, 1220, 2160, 2921, 3639, 3675, 3158, 2301, 2403, 2202, 1208, 2993, 2353, 3204, 3005, 3528, 3685, 2739, 597, 1103, 3196, 329, 2948, 2268]"
4849,"[1196, 1198, 260, 318, 1097, 2571, 356, 1, 1307, 593]","[2717, 590, 1257, 2174, 2134, 1207, 2371, 2572, 2485, 1387, 3448, 356, 3105, 3388, 2496, 1097, 2003, 368, 2028, 593, 260, 1036, 1196, 1198]"
2645,"[1198, 2918, 318, 2571, 356, 593, 296, 1036, 2000, 2797]","[296, 2762, 1198, 593, 1777, 1641, 3526, 1092, 318, 3101, 356, 3360, 2134, 1220, 2240, 3219, 2003, 475, 141, 1639, 2571]"
752,"[527, 1265, 1196, 260, 2997, 858, 1394, 1270, 1079, 1097]","[1678, 3896, 150, 1884, 3267, 1621, 246, 3426, 1542, 2997, 2951, 3044, 1923, 1095, 3868, 1185, 1673, 527, 539, 70, 1394, 1682, 164, 1299, 1641, 3718, 1047, 3072, 3083, 1171, 781, 2739, 271, 1840, 2583, 3880, 700, 3827, 1527, 3055, 2908, 3152, 3556, 556, 1111, 581]"
3592,"[318, 1265, 1198, 593, 1197, 1136, 2797, 1, 858, 3471]","[3060, 1183, 2150, 3498, 1, 17, 2080, 2106, 2132, 2997, 858, 648, 593, 2424, 1136, 3684, 1840, 1204, 2141, 3448, 920, 301, 1958, 344, 1446, 3255, 1299, 3175, 1883, 1207, 914, 1711, 160, 1231, 3755, 492, 2732, 1393, 2677, 778, 1513, 750, 1188]"
3970,"[2571, 1196, 260, 1240, 2028, 1270, 1036, 1265, 1197, 2918]","[1997, 1387, 3408, 3005, 1036, 3360, 329, 1092, 2959, 2353, 1641, 2571, 1079, 3949]"
4983,"[1196, 1197, 1, 1097, 593, 2797, 858, 1240, 296, 1278]","[1012, 1238, 1197, 3114, 246, 1957, 1, 1300, 1185, 1223, 2352, 3347, 678]"
5916,"[1198, 1196, 1136, 296, 527, 923, 1265, 1208, 3471, 1278]","[3363, 3418, 2396, 898, 1446, 2699, 950, 3196, 3317, 1217, 954, 3030, 3175, 1333, 373, 1281, 2797, 2650, 3038]"
5287,"[1196, 2000, 260, 1036, 2194, 2571, 2406, 1136, 1, 1079]","[1441, 2000, 541, 1302, 3098, 2628, 2108, 3253, 3210, 3614, 2194, 1036, 2796, 1257, 1042, 1196]"
2445,"[260, 2000, 589, 1210, 1270, 1387, 2194, 1370, 1220, 349]","[349, 3267, 1210, 2376, 1606, 3635, 288, 1220, 3623, 3638, 2105, 610, 2373, 1831, 3300, 1370]"
602,"[1240, 1210, 1198, 589, 924, 1036, 1197, 1291, 1527, 32]","[674, 3927, 1210, 3175, 2011, 3745, 2287, 924, 426, 589, 2661, 1690, 3827, 1372]"
326,"[1270, 1097, 1307, 318, 1210, 1291, 1265, 296, 2797, 527]","[150, 1500, 480, 1304, 621, 2501, 1270, 21, 2355, 2174, 2762, 1321, 924, 1302, 1097, 1247, 1947, 951, 1291, 1387, 3467, 1968]"
5260,"[1247, 1198, 1193, 1304, 3471, 908, 296, 924, 541, 1197]","[898, 1265, 3365, 1080, 955, 936, 908, 1197, 1198, 899, 1293, 3543, 1186, 2677, 1094, 2174, 1237, 3091, 1285, 951]"
5557,"[593, 1240, 1394, 750, 527, 1265, 1097, 1079, 3471, 1288]","[2021, 3471, 32, 1701, 2791, 1965, 3897, 1094, 246, 1387, 1288, 1278, 2359, 1641, 1395, 1265, 1250, 1276, 3360]"
894,"[260, 2571, 1210, 318, 2028, 2918, 589, 2000, 1136, 50]","[1729, 2280, 1222, 480, 50, 3623, 3865, 2571, 2918, 1610, 3916, 1097]"
4373,"[260, 1198, 3471, 1197, 1208, 593, 541, 1079, 1265, 2918]","[3334, 3364, 3427, 2969, 2193, 1272, 3414, 3448, 3755, 2470, 3733, 3702, 2866, 1250, 1204, 1376, 344, 923, 2983, 3788, 3062, 1333, 920, 2863, 2669, 1286, 380]"
1899,"[1198, 318, 1193, 1387, 1080, 2396, 2997, 235, 1036, 1220]","[318, 1080, 3114, 2057, 1913, 3175, 1961, 2988, 2866, 1250, 441, 2463, 3200, 3360, 2863, 1517, 1610, 926, 3365, 1096, 529, 3700, 176, 2511, 32, 3135, 1297, 446, 3108, 1963, 1952, 1387, 1254, 778, 2285, 1089, 3093, 2872, 1150, 1300, 3284, 2390, 1395, 1193, 247, 2750, 1186, 3163, 2788, 1090, 3873, 3359, 3060, 3624, 2019, 1198, 3406, 3683, 1953, 2355, 3548, 334, 344, 1263, 1185]"
952,"[593, 2997, 50, 1, 527, 2396, 1136, 1641, 1704, 1196]","[2396, 2124, 1188, 852, 535, 3083, 593, 3751, 2390, 1641, 17, 223, 1179, 39, 308, 2997, 3060]"
2784,"[296, 858, 527, 50, 1198, 1208, 1196, 260, 1265, 1136]","[2571, 296, 2395, 3363, 25, 3471, 1080, 1952, 3173, 2159, 527, 1953, 3152, 1589, 3019]"
2170,"[1307, 2918, 260, 1136, 1968, 858, 3471, 2194, 1240, 1278]","[2064, 1302, 2117, 1246, 1258, 2000, 1307, 2406, 2139, 1968, 2918, 2791, 3684, 1228]"
4812,"[296, 1089, 1196, 593, 1198, 1240, 858, 1036, 260, 2571]","[2194, 434, 1089, 198, 70, 2692, 1500, 1953, 296, 2726, 1918]"
1265,"[1196, 260, 1265, 1136, 527, 2762, 1198, 2571, 2918, 1270]","[1653, 2352, 1262, 141, 525, 260, 1885, 2918, 2571, 1193, 3477, 3911, 3078, 541, 3185, 1097, 471, 29, 3949]"
5025,"[1136, 750, 1208, 296, 260, 1240, 318, 50, 1247, 1197]","[1285, 3266, 1333, 1095, 2973, 1354, 1197, 3543, 1923, 1147, 3365, 3703, 1945, 1278, 2329]"
5600,"[1198, 1270, 1265, 2918, 1136, 1097, 2797, 593, 2396, 296]","[2671, 921, 2431, 500, 2108, 1079, 3354, 3450, 708, 3396, 3424, 1193, 2797, 1485, 2248, 1297, 1821, 1136, 3175, 1270, 2352, 3536, 356, 2863]"
4809,"[1198, 858, 318, 296, 1307, 1136, 2396, 1270, 1197, 3471]","[3507, 3639, 2142, 1307, 318, 908, 1207, 2759, 199, 1953, 2993, 1964, 2359, 3789, 969, 2949, 25, 2080, 3543, 3448, 858, 356, 2857]"
556,"[1270, 1240, 2797, 2571, 2918, 3471, 1278, 1036, 541, 1079]","[1220, 1031, 708, 2054, 539, 2469, 1968, 1270, 1226, 2105, 357, 2788, 1376, 616, 2005, 899]"
4688,"[1198, 1136, 858, 1270, 1197, 318, 593, 296, 1097, 1240]","[908, 1247, 3506, 3361, 1220, 1270, 1945, 2797, 3396, 223, 2396, 1968, 2064]"
5008,"[1196, 1136, 593, 2571, 318, 1193, 1387, 1247, 1394, 1222]","[1222, 3521, 610, 2193, 1210, 1301, 3201, 246, 1960, 593, 1254, 2019, 1573, 1196, 1175, 1090, 2959]"
5982,"[1291, 1210, 2028, 1270, 2194, 1097, 858, 2762, 1, 2918]","[1, 3366, 1291, 1231, 2353, 2028, 380, 1356, 1556, 1210, 50, 1270, 2001]"
6025,"[593, 1265, 318, 296, 1198, 260, 1270, 2396, 1197, 356]","[509, 3046, 2396, 2712, 2302, 2159, 1265, 2671, 1353, 1923, 407, 2857, 39, 562]"
198,"[260, 2571, 1210, 2918, 1, 1097, 480, 2028, 318, 2797]","[1, 2918, 3147, 2571, 150, 2403, 1968, 1097, 2961, 2174, 750, 1372, 260, 1370, 3159, 3247, 3916, 3396, 1272, 3615, 2194, 480, 3527, 235, 1210, 3785, 1028, 2402, 2944, 2028, 3671, 924]"
229,"[2762, 50, 1198, 2571, 356, 1270, 1097, 1197, 2997, 2918]","[86, 3916, 1611, 778, 3910, 3943, 524, 2329, 2571, 2297, 3915, 1961, 2607, 3755, 150, 3453, 2596]"
1845,"[296, 50, 235, 1635, 318, 778, 1673, 1394, 1265, 3424]","[628, 506, 1057, 532, 296, 1041, 1358, 1095, 247, 1093]"
4945,"[260, 593, 318, 1136, 296, 527, 1387, 1208, 1036, 2571]","[1215, 1278, 1210, 1961, 318, 1946, 1394, 260, 2571, 2501, 3467, 1272]"
259,"[296, 527, 1196, 260, 2762, 1198, 1265, 1704, 1240, 1197]","[230, 300, 2973, 1092, 1641, 272, 260, 1265, 296, 1704, 25]"
3129,"[1198, 1196, 1270, 2571, 1036, 1197, 1291, 1136, 1097, 2194]","[1997, 1918, 3671, 1220, 3396, 39, 1097, 3107, 3203, 1270, 1961, 3255, 3695, 1704, 2501, 1197, 2900, 2302, 10, 3147, 429, 2301, 2268, 2109, 2450, 431, 2409, 1196, 180, 1297, 1307, 1198, 1291]"
1836,"[1136, 50, 1265, 858, 1307, 1198, 527, 235, 1208, 1196]","[3421, 2908, 150, 3863, 1361, 1704, 1653, 902, 2144, 3007, 2184, 1084, 2865, 1517, 1307, 1732, 235, 1923, 1952, 1293, 527, 50, 1041, 1466, 2291, 858, 1120, 357, 1265, 337, 1136, 1207, 1221, 2065, 2247, 1263, 2791, 574, 2804, 908, 1057, 2406, 2770, 348, 1405, 492, 1875, 2108, 529, 1097, 39]"
6035,"[260, 1198, 1270, 593, 1240, 1197, 589, 2762, 2028, 356]","[2108, 1372, 1270, 249, 2875, 1517, 1747, 329, 509, 306, 1193]"
150,"[318, 1196, 1198, 858, 50, 1136, 2762, 1265, 1704, 3471]","[441, 1299, 1196, 1914, 1286, 3471, 1280, 3361, 1271, 1096, 1673, 1094, 759, 1198, 590, 3826, 920, 2240, 2396, 318, 1246, 2932, 342, 1641, 2762, 1291, 3608, 314, 337, 1694, 235, 1079, 2797, 1231]"
147,"[260, 1240, 593, 2762, 2000, 1097, 50, 2918, 2194, 1387]","[1222, 2762, 1307, 1240, 3256, 3114, 2058, 260, 3418, 2396, 2959, 2918]"
5460,"[2028, 1240, 2762, 750, 1097, 1210, 1193, 1, 1036, 3471]","[778, 1904, 1172, 1288, 1639, 2762, 750, 2395, 1500, 3147]"
5120,"[2571, 1036, 858, 1210, 589, 541, 1097, 296, 318, 1387]","[707, 1049, 2115, 3479, 2006, 858, 1899, 589, 914, 2712, 1959, 678, 3204, 1358, 2344, 1953, 541, 2470, 2572]"
1254,"[357, 1265, 318, 260, 1198, 1196, 1097, 527, 593, 2918]","[1777, 1639, 2340, 802, 2316, 2243, 3046, 2943, 914, 2146, 266, 1172, 1441]"
5805,"[1136, 593, 296, 1240, 1270, 1097, 2571, 318, 50, 3471]","[3196, 1081, 898, 1968, 2138, 1265, 1036, 1278, 2628, 2767]"
5734,"[527, 1270, 1265, 2396, 1097, 2571, 1240, 2918, 1394, 1221]","[1172, 527, 902, 2424, 1304, 1131, 58, 2571, 2891, 3916, 2396, 1183, 539, 3260]"
3671,"[1198, 1196, 1210, 1291, 480, 1270, 593, 1387, 1197, 3527]","[2762, 21, 3527, 480, 1370, 2409, 3452, 1196, 1210, 1527, 1198, 2023, 1291]"
2840,"[296, 1198, 260, 2028, 2762, 50, 1240, 1, 1210, 356]","[493, 10, 3555, 2028, 223, 1639, 1866, 296, 150, 3052, 555, 1302, 597, 551, 1210, 1, 39]"
5567,"[1307, 1198, 1079, 260, 1247, 1196, 1278, 2797, 1394, 3471]","[3425, 500, 2186, 1207, 527, 1012, 1083, 1125, 3061, 908, 1196, 2236, 356, 1953]"
475,"[1240, 1291, 2571, 1036, 2797, 1220, 1, 1610, 1265, 1387]","[2463, 1288, 2375, 3033, 2701, 2105, 3087, 2717, 1291, 2571, 3608, 10, 1205, 1090, 329, 1375, 2379, 1527, 2815, 2380]"
1380,"[1291, 589, 1240, 1036, 2028, 1527, 2000, 2762, 318, 2918]","[2762, 153, 1230, 1129, 2997, 3793, 3623, 3159, 1552, 648, 2359, 1527, 21, 432, 1769, 2193, 1291]"
339,"[527, 593, 1208, 296, 1704, 1952, 1307, 1097, 1221, 1207]","[3111, 1183, 1246, 908, 3363, 3011, 1279, 1952, 3735, 3201, 2969, 778, 296, 1094, 1186, 308]"
4334,"[1198, 1270, 1387, 1036, 1097, 1291, 1197, 2000, 593, 1610]","[1375, 1376, 1690, 3081, 2105, 1999, 329, 879, 2710, 2707, 2968]"
4794,"[260, 1136, 2571, 593, 1387, 750, 1221, 1291, 1265, 3471]","[260, 1288, 2353, 2000, 480, 2348, 1517, 3157, 2762, 593, 3111, 1291, 2194]"
1125,"[2571, 1198, 1270, 296, 1, 1097, 1197, 1265, 50, 2918]","[1270, 3247, 1377, 2384, 628, 2692, 647, 1466, 1673, 3418, 3005, 1280, 1291, 1, 3408, 1680, 1855, 58, 2231, 292, 2279, 1015]"
355,"[1198, 589, 480, 50, 2918, 1610, 2000, 1136, 1704, 1393]","[688, 3259, 2993, 725, 700, 3479, 3082, 3100, 3005, 2949, 42, 589, 3176, 2140, 2770, 3638, 3513, 3316, 3301, 1449, 2734, 1042, 3081, 1193, 1590, 223, 2355, 663, 2791, 2099, 1100]"
954,"[296, 260, 1136, 1197, 1265, 858, 2571, 1394, 1307, 1704]","[858, 3114, 541, 32, 39, 1, 260, 923, 3671, 1265, 1238, 1136]"
5084,"[1270, 1197, 1, 1923, 1198, 260, 1265, 318, 3253, 1210]","[216, 1777, 267, 3114, 1042, 104, 2797, 2496, 39, 3510, 673, 471, 2335, 2485, 3421]"
2024,"[2918, 1265, 1270, 1, 1197, 2797, 1136, 1198, 1196, 2791]","[2134, 3552, 368, 1923, 2003, 1215, 2797, 2296, 348, 562, 317, 2918, 1020, 539, 2683]"
5061,"[1270, 1197, 1136, 1265, 2918, 296, 593, 318, 1079, 1291]","[1380, 1270, 1265, 480, 3759, 3477, 107, 745, 2355, 3175, 2011, 3526, 2470, 1895, 1653, 671, 2080, 1023, 2770, 2581]"
1132,"[2571, 1198, 1036, 1097, 1136, 593, 2000, 32, 2762, 3471]","[2571, 1198, 2105, 2944, 3527, 2000, 32, 1391, 3247, 1097, 1500, 2139, 2657, 2194, 434, 1222, 2797]"
1074,"[260, 1198, 1196, 1097, 318, 1136, 593, 858, 527, 1265]","[914, 597, 1265, 1380, 1834, 1272, 527, 1387, 1198, 1694, 480, 3066, 1953, 356]"
