user_id,groundtruth,top10_recommendations
3498,"[1282, 775, 2184, 1805, 914, 1046, 1049, 1818, 1691, 2076, 927, 1454, 309, 1975, 954, 458, 76, 1871, 2267, 1499, 1758, 992, 1504, 356, 1516, 1902, 1394, 379, 2165, 761, 123, 765]","[68, 2165, 780, 43, 183, 206, 765, 1317, 1584, 379]"
3499,"[2048, 357, 1735, 782, 754, 627, 2130, 341, 695, 2303]","[765, 780, 738, 165, 740, 379, 850, 478, 2125, 206]"
3500,"[769, 1927, 2183, 12, 17, 662, 541, 1447, 566, 567, 316, 189, 574, 1855, 579, 964, 1872, 1621, 341, 855, 856, 728, 1881, 726, 748, 1010, 760, 379, 765]","[1827, 737, 541, 572, 189, 760, 1810, 2049, 750, 577]"
3502,"[768, 2306, 2307, 1669, 1295, 1169, 1042, 403, 1556, 1174, 663, 1688, 541, 417, 1569, 2339, 36, 165, 168, 2090, 43, 1326, 433, 695, 1208, 570, 1215, 2112, 577, 2125, 1485, 2384, 1361, 1745, 2259, 1621, 2135, 728, 1879, 2393, 1761, 357, 504, 744, 1516, 750, 760, 884, 759, 1784, 763, 1790]","[2090, 541, 1760, 165, 1208, 2093, 189, 1004, 379, 627]"
3503,"[576, 2017, 1091, 1669, 1447, 712, 2409, 2087, 1420, 1422, 495, 1848, 1012, 245, 1974, 1112, 1210, 924]","[139, 1784, 495, 1030, 382, 1402, 1669, 1225, 2017, 2171]"
3504,"[1374, 1322, 430, 2223, 1294, 884, 22, 1626, 1756, 478]","[1827, 968, 218, 830, 737, 986, 154, 1347, 189, 495]"
3506,"[1152, 768, 1027, 771, 1925, 774, 775, 776, 780, 276, 668, 1949, 798, 674, 803, 163, 294, 2215, 168, 1451, 171, 302, 1207, 1210, 1856, 705, 579, 68, 1873, 341, 1621, 1877, 216, 345, 989, 478, 2270, 738, 739, 740, 745, 748, 1516, 1772, 495, 752, 113, 1774, 755, 884, 1655, 2299, 383]","[1299, 1206, 1293, 2184, 1871, 1429, 1696, 830, 1944, 139]"
3508,"[0, 2307, 1030, 658, 1055, 31, 418, 1447, 954, 975, 341, 2009, 222, 740, 744, 1516, 753, 1784, 1402, 382]","[2144, 1202, 817, 765, 1523, 670, 774, 1010, 1584, 740]"
3510,"[1281, 2312, 19, 534, 1687, 794, 803, 806, 679, 1454, 1072, 1975, 189, 578, 838, 474, 349, 618, 2031, 1778, 627, 379]","[541, 1776, 478, 850, 379, 776, 578, 780, 2049, 777]"
3511,"[769, 1286, 1930, 780, 1296, 657, 801, 418, 37, 426, 2227, 1621, 342, 89, 1883, 1886, 478, 1889, 740, 2409, 752, 882, 627, 628, 1019]","[780, 638, 499, 837, 379, 670, 1361, 740, 627, 954]"
3512,"[2048, 1554, 914, 662, 1687, 541, 2087, 1459, 309, 695, 454, 206, 975, 987, 989, 1760, 738, 111, 1010, 1139, 2164, 1016]","[1687, 206, 1157, 1451, 1055, 817, 789, 1810, 1183, 1317]"
3516,"[2048, 2112, 1317, 1871, 2130, 755, 626, 1691, 924, 2047]","[780, 165, 1208, 309, 794, 1317, 379, 1215, 1206, 245]"
3517,"[768, 2048, 1030, 1927, 137, 765, 780, 1296, 148, 794, 1307, 796, 26, 1055, 31, 1661, 177, 1844, 1591, 1854, 197, 331, 1868, 845, 85, 343, 344, 733, 735, 1760, 101, 1896, 878, 1907, 2166, 1789]","[1907, 667, 26, 1451, 12, 2409, 1868, 306, 1030, 232]"
3518,"[1030, 1927, 1289, 137, 395, 1932, 17, 1042, 403, 1691, 2076, 31, 1570, 165, 2215, 175, 1327, 1842, 1844, 1974, 1848, 1208, 324, 1861, 454, 196, 1738, 1357, 2128, 85, 731, 989, 2399, 863, 2017, 1516, 240, 2419, 1141, 1402, 382]","[218, 830, 856, 1451, 1402, 1030, 191, 667, 1907, 382]"
3519,"[1157, 778, 1419, 780, 139, 1292, 1684, 662, 791, 1687, 1688, 895, 2076, 668, 541, 1183, 165, 806, 2090, 2093, 1202, 2227, 1609, 1741, 1361, 850, 857, 2266, 731, 349, 737, 739, 740, 1251, 2151, 744, 746, 753, 884, 2047]","[1810, 139, 1827, 206, 31, 780, 2093, 541, 1451, 165]"
3520,"[776, 2312, 778, 2184, 1805, 1806, 1424, 789, 1944, 1817, 26, 797, 670, 2339, 806, 2215, 2353, 690, 2230, 823, 1600, 586, 588, 2125, 2259, 349, 1760, 2149, 2150, 746, 753, 1778, 760, 765, 382]","[2090, 670, 478, 2125, 738, 765, 2284, 541, 784, 1778]"
3524,"[160, 739, 1288, 2314, 43, 206, 2389, 2171, 1981, 2335]","[780, 160, 206, 1669, 1810, 379, 139, 1451, 382, 1225]"
3525,"[770, 1667, 764, 2182, 2183, 265, 524, 1293, 1021, 1810, 789, 791, 31, 2339, 1068, 1459, 438, 694, 1208, 1206, 315, 572, 575, 1728, 1216, 2370, 453, 206, 2259, 1881, 1370, 219, 1117, 2273, 226, 739, 102, 2281, 2026, 1516, 237, 751, 2287, 627, 375, 2172, 765, 638]","[1211, 1206, 318, 1417, 226, 639, 1885, 1936, 499, 1805]"
3530,"[739, 740, 1926, 1927, 2286, 722, 2419, 1810, 184, 799]","[761, 632, 777, 577, 663, 787, 1861, 795, 768, 191]"
3531,"[2144, 740, 1157, 1383, 904, 2409, 1451, 1389, 2221, 1906, 856, 665, 1211, 733, 382, 191]","[830, 856, 382, 1030, 206, 1451, 1907, 383, 627, 1339]"
3535,"[1888, 1248, 1539, 739, 1669, 1638, 2339, 403, 627, 1555, 1816, 1402]","[245, 206, 1584, 1669, 1885, 2358, 2389, 1969, 231, 165]"
3537,"[225, 1883, 1889, 100, 1669, 325, 7, 1130, 1450, 914, 1554, 1010, 89, 91, 382, 31]","[382, 1010, 31, 1669, 139, 341, 1447, 1972, 989, 780]"
3538,"[1, 6, 1030, 525, 14, 1555, 1556, 533, 2076, 1569, 1059, 2092, 1584, 53, 566, 1591, 1077, 569, 1085, 576, 1089, 1609, 73, 594, 1625, 1123, 1635, 101, 1642, 622, 113, 626, 2165, 118, 2166, 1656, 632, 1150, 1157, 2182, 2184, 137, 1675, 1171, 662, 155, 159, 674, 1708, 177, 1206, 695, 191, 704, 194, 1225, 204, 1741, 738, 1251, 2286, 1776, 240, 1782, 1274, 1275, 766, 767, 1280, 774, 266, 1293, 1294, 1295, 781, 791, 793, 797, 801, 1826, 1839, 306, 308, 310, 318, 324, 1866, 2392, 1370, 347, 862, 351, 1886, 1383, 1388, 888, 378, 1402, 900, 1926, 1417, 1419, 909, 403, 1944, 1946, 1437, 1439, 1450, 427, 1964, 944, 1970, 947, 1971, 1986, 965, 454, 458, 975, 977, 474, 2023, 499]","[1447, 285, 183, 1079, 218, 1655, 1339, 1365, 1883, 976]"
3539,"[1280, 1154, 1539, 1030, 1042, 665, 794, 670, 165, 168, 1709, 1584, 1848, 966, 1096, 2009, 1115, 2016, 738, 740, 748, 239, 1905, 1010, 113]","[1885, 975, 165, 1211, 1154, 627, 226, 780, 341, 1451]"
3545,"[768, 2049, 771, 647, 16, 786, 1427, 535, 1049, 412, 32, 1827, 2093, 2011, 989, 2270, 624, 755, 123]","[1827, 760, 2270, 2049, 478, 189, 657, 750, 1170, 1347]"
3546,"[576, 1025, 1760, 740, 165, 1735, 748, 364, 780, 976, 817, 2354, 661, 823, 1403, 1887]","[1817, 1907, 191, 968, 632, 12, 726, 574, 787, 728]"
3549,"[2307, 1795, 1928, 2312, 2317, 1684, 661, 1429, 664, 1826, 1202, 1729, 578, 2125, 1618, 2259, 1624, 1760, 1636, 742, 745, 747, 2419, 1277]","[139, 43, 1447, 1206, 206, 1885, 1980, 1669, 1972, 780]"
3555,"[2306, 738, 748, 1327, 16, 433, 1810, 1554, 954, 379, 541, 382, 31]","[379, 1554, 206, 748, 738, 1584, 541, 341, 1205, 382]"
3556,"[1157, 765, 778, 267, 780, 1293, 914, 791, 1688, 1433, 1818, 26, 670, 31, 1055, 1444, 1447, 1836, 1848, 1981, 1982, 1733, 73, 1485, 856, 996, 1130, 242, 627, 884, 759, 633, 1402, 1533]","[1157, 830, 1972, 857, 914, 1055, 26, 1451, 780, 359]"
3557,"[1154, 15, 2319, 1554, 1430, 1944, 1817, 26, 1691, 1055, 1451, 2349, 1457, 1205, 1974, 1207, 1208, 333, 975, 1498, 1760, 739, 1638, 745, 746, 1516, 1004, 245, 1402, 382]","[245, 1206, 1154, 165, 1669, 1205, 1584, 1207, 975, 1554]"
3559,"[2048, 2082, 1380, 165, 1030, 1417, 1225, 1259, 495, 176, 220, 1171, 726, 662, 380, 2075, 1756, 191]","[1451, 830, 780, 1030, 31, 1669, 191, 165, 218, 495]"
3560,"[1537, 770, 1157, 1287, 1416, 1927, 778, 1806, 657, 660, 1943, 1688, 541, 1310, 2090, 1068, 2093, 302, 2226, 1208, 2235, 1987, 1357, 850, 858, 1631, 2149, 2154, 2290]","[139, 136, 1208, 1154, 1205, 1068, 1805, 245, 857, 1157]"
3561,"[1280, 773, 1040, 2192, 659, 22, 1687, 1304, 1944, 794, 665, 1179, 2339, 1828, 2087, 1842, 309, 1973, 1981, 574, 573, 1345, 1861, 843, 845, 1358, 1361, 733, 2399, 351, 231, 2153, 1772, 1389, 627, 243, 2421, 1014, 2164, 1016, 1917, 1790, 383]","[1885, 1402, 338, 1848, 231, 1669, 1470, 172, 85, 351]"
3562,"[779, 278, 663, 1944, 536, 1183, 290, 1827, 167, 171, 1202, 1345, 1859, 1879, 1496, 857, 218, 987, 748, 1388, 755, 767]","[2144, 1206, 774, 1202, 830, 189, 31, 206, 541, 160]"
3567,"[1856, 740, 1156, 746, 1774, 1554, 2035, 2165, 954, 379, 349, 478]","[2165, 1776, 541, 1205, 850, 738, 2125, 776, 165, 379]"
3568,"[1685, 2339, 1317, 2043, 427, 1210, 1225, 1618, 1364, 89, 1629, 1631, 356, 1638, 744, 1001, 1130, 495, 1906, 1659]","[780, 740, 670, 379, 1451, 1669, 778, 738, 231, 1459]"
3571,"[2048, 9, 780, 784, 657, 658, 145, 1817, 1182, 2337, 1451, 2093, 569, 570, 1731, 203, 722, 342, 1760, 232]","[690, 761, 1347, 579, 567, 768, 154, 737, 191, 1910]"
3573,"[2146, 2340, 2244, 1926, 2025, 1868, 2349, 2351, 2353, 1906, 663, 1432, 1049, 1407]","[1554, 541, 206, 2339, 765, 379, 165, 1629, 22, 738]"
3575,"[768, 2, 771, 1546, 1418, 780, 1168, 794, 165, 37, 1584, 1459, 1461, 1462, 823, 1464, 438, 1205, 2241, 1733, 840, 1225, 589, 975, 2259, 1875, 1244, 1889, 761, 382]","[1205, 165, 2165, 1776, 748, 2284, 2237, 794, 1554, 670]"
3577,"[930, 770, 1380, 36, 2215, 1513, 139, 2284, 627, 659, 1459, 1461, 183, 278, 537, 1817, 1276, 1886]","[165, 780, 738, 670, 1205, 2090, 1004, 541, 1459, 748]"
3578,"[1281, 2339, 1155, 1735, 108, 622, 943, 2099, 755, 1207, 186]","[1124, 2339, 379, 780, 837, 930, 1926, 1836, 309, 213]"
3584,"[1416, 674, 36, 170, 51, 567, 56, 569, 572, 197, 454, 583, 2248, 722, 1875, 605, 1254, 232, 749, 1014, 1656, 634, 380]","[968, 866, 787, 1170, 218, 337, 1861, 795, 632, 1881]"
3585,"[800, 1217, 2052, 1669, 1350, 1416, 1169, 594, 1331, 759, 856, 1977, 670]","[784, 569, 478, 768, 594, 770, 578, 2049, 541, 803]"
3587,"[2051, 1413, 776, 1804, 782, 1935, 1042, 667, 668, 165, 1327, 1216, 2248, 1225, 2124, 1370, 2270, 478, 738, 2150, 359, 1003, 2285, 1774, 2031, 1776, 1778, 1779, 245, 1910, 895]","[1776, 850, 759, 738, 478, 2049, 744, 776, 2124, 755]"
3588,"[1669, 2184, 780, 1804, 14, 16, 1808, 1296, 147, 663, 1326, 565, 1975, 1207, 2108, 2237, 189, 1219, 1862, 1734, 840, 1225, 1618, 1493, 1877, 2393, 738, 740, 2149, 230, 748, 2157, 1776, 1778, 379, 638]","[2237, 1211, 1591, 2207, 1499, 1215, 1456, 318, 1885, 938]"
3589,"[1284, 6, 1416, 265, 394, 780, 914, 1810, 1429, 922, 924, 29, 1309, 2207, 1451, 2097, 1842, 1973, 189, 2238, 1983, 705, 1988, 68, 1350, 327, 968, 1225, 1868, 1618, 728, 1499, 2147, 2406, 1259, 624, 753, 626, 2290, 755, 379, 893]","[817, 780, 160, 670, 189, 231, 1451, 1004, 1055, 379]"
3590,"[1796, 1669, 357, 165, 782, 2319, 1361, 1970, 754, 310]","[165, 2165, 765, 780, 830, 139, 1206, 627, 1669, 740]"
3591,"[0, 1926, 2314, 1035, 12, 1292, 1297, 1810, 1304, 1176, 922, 541, 798, 418, 1974, 695, 316, 573, 1470, 1854, 2112, 574, 192, 1096, 1614, 728, 856, 733, 222, 2271, 2143, 478, 99, 742, 1129, 745, 1259, 495, 882, 1651, 761, 1275, 382]","[1451, 856, 1907, 382, 780, 206, 1030, 189, 1810, 740]"
3595,"[33, 2050, 1251, 196, 1219, 130, 1322, 789, 695, 730, 26, 2299, 667, 799]","[760, 1827, 768, 154, 1173, 750, 189, 572, 986, 495]"
3597,"[930, 107, 975, 989, 1554, 245, 280, 121, 379, 1885]","[1885, 837, 1211, 1584, 1554, 975, 165, 379, 2339, 245]"
3598,"[0, 2050, 382, 1030, 383, 904, 785, 1939, 1301, 1942, 791, 1176, 1310, 1695, 803, 2090, 1068, 694, 2302, 830, 1225, 1881, 1498, 1244, 1760, 737, 105, 619, 620, 1906, 761, 1276, 2046, 767]","[165, 231, 1004, 740, 2090, 738, 845, 2165, 573, 383]"
3599,"[2181, 780, 1175, 1176, 1691, 806, 1327, 1842, 1459, 1205, 569, 2124, 1234, 1497, 730, 347, 870, 746, 748, 1906, 380, 383]","[383, 856, 1470, 845, 1738, 780, 347, 131, 231, 1609]"
3601,"[1248, 1669, 1926, 2151, 1097, 2227, 1719, 2008, 1659, 31]","[206, 1784, 2339, 1010, 1624, 189, 1156, 1810, 541, 1225]"
3605,"[1216, 2050, 578, 965, 1416, 2184, 746, 1836, 748, 914, 1684, 757, 574]","[780, 748, 1584, 309, 670, 740, 627, 850, 794, 541]"
3608,"[1669, 1798, 2185, 658, 794, 284, 418, 2339, 806, 40, 1068, 1709, 1966, 2226, 1848, 954, 318, 63, 2243, 2375, 1483, 1867, 206, 1618, 2387, 216, 1885, 1888, 739, 1644, 1905, 504, 638]","[1885, 837, 499, 639, 338, 1988, 843, 1518, 1805, 226]"
3609,"[773, 1180, 669, 801, 930, 1059, 2339, 1317, 1836, 569, 1216, 1609, 206, 857, 218, 740, 1513, 1014, 762, 2045]","[1554, 670, 383, 231, 1584, 379, 748, 740, 309, 765]"
3610,"[777, 139, 16, 791, 666, 794, 1183, 2082, 1451, 2349, 2112, 1609, 721, 850, 351, 226, 100, 740, 2286, 755, 2164, 245, 1277]","[780, 740, 670, 206, 1205, 1554, 1451, 765, 739, 1669]"
3613,"[1728, 1729, 768, 771, 738, 1696, 1614, 148, 789, 756, 565, 1818, 1790]","[1571, 760, 577, 2299, 1810, 541, 1827, 1310, 578, 1610]"
3616,"[768, 2053, 7, 1931, 784, 1170, 1403, 661, 665, 1818, 668, 801, 1450, 1451, 1202, 567, 568, 573, 574, 1472, 1985, 704, 326, 206, 722, 740, 742, 1255, 745, 2154, 624, 1014, 759, 1275]","[1885, 1470, 326, 383, 856, 418, 1499, 1211, 245, 573]"
3617,"[1730, 2053, 1669, 2314, 1584, 1621, 663, 2393, 1115, 2109]","[1885, 2144, 1523, 1202, 765, 954, 837, 43, 1669, 2165]"
3618,"[738, 740, 806, 231, 2409, 1644, 237, 752, 17, 1046, 280, 317, 157]","[627, 837, 780, 379, 738, 850, 740, 670, 755, 777]"
3619,"[1156, 2053, 776, 785, 1554, 924, 1322, 433, 1971, 1979, 572, 840, 206, 213, 725, 737, 744, 1653, 2171, 763]","[1762, 1776, 1502, 777, 478, 2284, 541, 2268, 577, 1530]"
3620,"[2048, 705, 744, 733, 1259, 2286, 2161, 1554, 788, 857, 189]","[765, 1762, 541, 776, 738, 1777, 165, 770, 780, 1554]"
3622,"[0, 1796, 1157, 1041, 2339, 1447, 309, 1718, 695, 829, 577, 196, 839, 1866, 587, 1867, 2125, 842, 341, 726, 342, 1624, 226, 100, 744, 748, 1778, 627, 756, 754, 379, 1790, 1023]","[189, 1784, 1225, 1010, 379, 1810, 1624, 2389, 2339, 341]"
3624,"[2048, 1410, 1539, 390, 1805, 2320, 914, 1429, 895, 1687, 1689, 922, 28, 541, 670, 1311, 160, 2207, 417, 165, 938, 1198, 943, 1202, 2098, 2226, 1973, 1974, 1207, 1461, 309, 823, 434, 572, 830, 1856, 455, 1867, 845, 205, 975, 1871, 2259, 85, 1877, 213, 1241, 2009, 1117, 990, 222, 1504, 2273, 863, 1885, 1636, 737, 1629, 1383, 2409, 1642, 1259, 1004, 1264, 626, 1267, 2165, 379, 380, 765, 767]","[1885, 1206, 136, 165, 2165, 1669, 765, 499, 1636, 975]"
3633,"[576, 1761, 2304, 1347, 36, 357, 102, 1480, 1768, 458, 747, 1833, 139, 2013, 2270]","[803, 541, 761, 478, 768, 737, 574, 770, 578, 777]"
3639,"[641, 2050, 1412, 2183, 776, 1554, 403, 662, 663, 1944, 1049, 1277, 895, 541, 1182, 31, 417, 291, 165, 1706, 1456, 688, 1981, 577, 2370, 1220, 325, 1225, 971, 1361, 850, 342, 89, 986, 218, 2268, 2269, 2273, 357, 359, 746, 1004, 2287, 1010, 378, 1021, 2046, 1279]","[1205, 541, 755, 1206, 2093, 359, 627, 1004, 165, 738]"
3641,"[768, 769, 1669, 6, 1225, 1866, 975, 16, 17, 245, 662, 765, 638]","[206, 341, 218, 830, 189, 1451, 1669, 1030, 780, 1810]"
3643,"[803, 165, 586, 842, 1776, 2130, 695, 1274, 1182, 1311]","[165, 1205, 780, 740, 1554, 627, 670, 541, 850, 1584]"
3646,"[128, 6, 778, 1695, 930, 1828, 1323, 943, 309, 1462, 183, 1208, 1463, 1210, 954, 1609, 216, 2009, 1890, 740, 743, 748, 1516, 498, 1402, 379, 765]","[1206, 1885, 160, 245, 1154, 338, 1805, 499, 1117, 43]"
3648,"[770, 1925, 6, 2184, 778, 140, 1804, 14, 1806, 1168, 658, 1171, 275, 1816, 1691, 2207, 672, 290, 803, 38, 2221, 686, 943, 688, 177, 1842, 1461, 1974, 1077, 2233, 2235, 830, 1215, 574, 2370, 837, 1222, 841, 1610, 2125, 845, 209, 1361, 2259, 341, 1621, 2389, 1624, 2392, 858, 2012, 1885, 93, 349, 737, 1889, 744, 232, 1518, 1138, 1907, 627, 245, 498, 1274, 379, 1021]","[830, 1339, 206, 165, 627, 780, 837, 1055, 341, 1030]"
3649,"[576, 2049, 769, 100, 1222, 1447, 2248, 1545, 1225, 782, 975, 1873, 1169, 665, 954, 349, 638, 31]","[541, 850, 1776, 2284, 2125, 777, 165, 755, 776, 670]"
3650,"[800, 165, 842, 1932, 1068, 1101, 1388, 1836, 433, 2259, 857, 1276, 1790, 1183]","[1584, 165, 2339, 231, 1554, 206, 1451, 1669, 309, 1848]"
3651,"[738, 739, 803, 1669, 614, 168, 1835, 1836, 237, 1451, 779, 784, 2285, 954, 379, 2268, 1886, 767]","[1584, 379, 1554, 165, 1926, 670, 206, 1225, 748, 765]"
3652,"[769, 139, 16, 22, 662, 794, 1448, 1709, 2227, 1975, 1210, 2363, 829, 189, 1220, 1866, 204, 1744, 594, 755, 2165, 379, 765]","[206, 379, 1584, 1225, 22, 780, 765, 1810, 1866, 1629]"
3656,"[785, 1182, 800, 930, 1073, 1842, 566, 2238, 2111, 1731, 2244, 2373, 585, 2125, 2259, 723, 349, 356, 1532, 765]","[478, 541, 765, 2049, 759, 349, 578, 817, 2125, 738]"
3657,"[1927, 778, 2172, 17, 1810, 1206, 663, 2009, 154, 1980]","[780, 382, 165, 1669, 495, 1030, 739, 1810, 670, 740]"
3659,"[1856, 2370, 2278, 778, 1806, 1554, 627, 756, 695, 2392, 2393, 2298, 924]","[2165, 541, 165, 780, 2125, 1554, 670, 748, 349, 1310]"
3663,"[1600, 578, 2053, 1287, 841, 1516, 1326, 626, 245, 541, 478]","[748, 165, 1554, 670, 738, 2339, 578, 780, 1584, 541]"
3667,"[2048, 2050, 2185, 1944, 537, 794, 793, 924, 160, 2082, 1828, 1327, 1202, 1339, 189, 2113, 705, 338, 1502, 2144, 1248, 738, 1638, 233, 1004, 753, 890, 767]","[2165, 1154, 245, 139, 1208, 837, 975, 165, 43, 1207]"
3669,"[738, 2115, 930, 837, 1669, 740, 1222, 748, 16, 309, 2165, 1461, 794]","[1554, 2165, 1584, 837, 206, 1669, 954, 309, 780, 1885]"
3670,"[578, 2149, 1926, 1416, 1274, 1361, 1530, 1331, 757, 1944, 1016, 1880, 409, 341, 1278]","[1205, 2165, 765, 627, 850, 165, 688, 1776, 1206, 738]"
3671,"[32, 1856, 578, 228, 231, 2093, 206, 1389, 850, 2035, 1173, 2392, 761, 2047, 766, 1183]","[1137, 990, 985, 986, 1810, 884, 357, 31, 2017, 2093]"
3673,"[0, 768, 2306, 2178, 1925, 1669, 9, 394, 2314, 1164, 782, 1935, 784, 785, 274, 1934, 1171, 1810, 662, 789, 666, 924, 541, 1696, 2339, 1957, 2215, 2349, 302, 1455, 2224, 1839, 2221, 1206, 695, 2363, 573, 1854, 830, 2112, 574, 578, 837, 454, 1225, 589, 975, 2259, 726, 2135, 1498, 220, 349, 223, 2144, 740, 742, 2026, 1771, 752, 1907, 627, 1784, 378]","[1004, 780, 1205, 657, 1696, 740, 806, 1347, 1183, 784]"
3677,"[2306, 774, 1287, 2075, 2076, 1179, 165, 806, 1447, 1448, 1064, 2215, 168, 2349, 688, 1459, 1205, 1206, 841, 1356, 206, 1877, 2009, 608, 739, 100, 1004, 237, 626, 2038, 1016]","[165, 1584, 1205, 780, 1885, 975, 738, 837, 938, 226]"
3679,"[1922, 1154, 771, 6, 136, 2314, 1932, 782, 1042, 1810, 663, 1690, 1691, 668, 670, 1184, 803, 2215, 2090, 2172, 2227, 1972, 309, 695, 1849, 1979, 1339, 829, 318, 1474, 1988, 965, 1225, 1738, 1865, 2125, 206, 857, 349, 352, 2144, 740, 359, 873, 1642, 108, 1389, 1774, 2286, 2284, 109, 498, 1523, 754, 2164, 761, 1019, 380, 1021, 382, 1407]","[1154, 1207, 1805, 499, 418, 1988, 359, 1211, 1117, 943]"
3681,"[0, 768, 1157, 136, 776, 1165, 662, 1687, 670, 2336, 165, 1447, 2093, 954, 572, 830, 1983, 1728, 1219, 1221, 197, 206, 725, 349, 225, 101, 744, 1896, 495, 1776, 1010, 627, 759]","[495, 830, 1810, 218, 968, 2017, 1010, 382, 737, 139]"
3682,"[1570, 739, 1926, 1638, 2312, 1225, 1419, 748, 1645, 206, 1451, 1776, 1554, 1205, 474, 1916]","[2339, 1784, 379, 1554, 1584, 1225, 780, 2226, 206, 1926]"
3683,"[1669, 1030, 781, 17, 1554, 1046, 791, 1049, 794, 285, 1182, 1183, 302, 1584, 2097, 304, 688, 331, 1745, 726, 987, 737, 1380, 356, 2150, 357, 744, 1257, 2284, 241, 1010, 883, 1779, 2165, 1402, 1276, 766]","[139, 1010, 657, 1030, 740, 341, 1451, 1183, 1669, 2048]"
3684,"[1889, 382, 746, 1259, 754, 1907, 22, 541, 2046, 2303]","[541, 1810, 737, 189, 572, 780, 1687, 206, 738, 739]"
3685,"[4, 1418, 778, 2124, 528, 1171, 660, 341, 1780, 1816, 954, 667, 189, 830]","[165, 1205, 1776, 1211, 738, 850, 2237, 309, 748, 780]"
3686,"[1793, 2439, 1169, 661, 1814, 22, 1047, 1817, 1049, 794, 1179, 803, 573, 1219, 1859, 1868, 341, 342, 1629, 1631, 740, 1636, 2026, 751, 752, 1778, 2035, 761, 1916, 2045]","[761, 760, 737, 2049, 1827, 382, 830, 341, 1451, 206]"
3688,"[191, 38, 1927, 136, 1866, 1131, 113, 498, 1810, 309, 341, 85, 728, 1049, 1374, 1983]","[139, 382, 1669, 830, 191, 189, 1927, 341, 1638, 1810]"
3689,"[1280, 1924, 1669, 662, 1687, 22, 31, 165, 167, 1207, 195, 197, 837, 1225, 975, 1361, 989, 1638, 742, 744, 232, 748, 2285, 1776, 1906, 379]","[165, 379, 1225, 1669, 765, 670, 837, 740, 748, 1885]"
3691,"[1152, 770, 2307, 1030, 1417, 1806, 1554, 1183, 417, 806, 2093, 306, 1591, 189, 1219, 839, 1866, 1618, 2259, 2269, 478, 1760, 737, 738, 102, 1257, 745, 1389, 1777, 2419, 627, 1779, 1016, 379]","[341, 830, 189, 627, 777, 231, 1696, 245, 139, 1554]"
3692,"[1760, 1347, 231, 778, 748, 206, 784, 754, 857, 31]","[206, 382, 189, 31, 780, 1810, 857, 830, 1669, 139]"
3693,"[1157, 139, 1296, 785, 914, 1428, 1687, 794, 2074, 2076, 541, 542, 1183, 2339, 2087, 1068, 302, 2226, 1459, 53, 1206, 695, 186, 329, 212, 1239, 1886, 738, 740, 999, 232, 883, 379, 245, 761, 1915, 1278, 1279]","[218, 495, 991, 1447, 1402, 1004, 1055, 964, 830, 857]"
3694,"[2049, 1668, 784, 16, 1042, 1182, 1055, 803, 695, 189, 1016, 857, 2393, 346, 357, 1001, 760, 2045, 766]","[780, 1810, 739, 189, 341, 165, 740, 670, 1669, 139]"
3695,"[1280, 1635, 742, 748, 1326, 850, 1779, 309, 666, 1561, 1914, 670]","[780, 379, 309, 748, 670, 1926, 2339, 231, 627, 206]"
3702,"[1024, 1152, 1030, 777, 914, 1810, 1684, 1942, 662, 804, 806, 686, 695, 189, 705, 2115, 1225, 2125, 206, 2259, 1493, 341, 474, 989, 733, 2272, 1251, 1380, 359, 744, 1389, 1907, 2421, 632, 382]","[218, 830, 774, 139, 1030, 1810, 189, 1010, 683, 766]"
3703,"[0, 769, 1793, 2051, 1412, 771, 1287, 776, 397, 1276, 2069, 661, 662, 1173, 1046, 666, 1687, 2204, 1821, 1278, 1055, 276, 806, 177, 817, 1970, 1975, 567, 2233, 823, 568, 1339, 704, 1474, 1349, 588, 206, 209, 594, 724, 726, 856, 2265, 91, 2012, 987, 2144, 737, 1762, 738, 740, 486, 744, 1515, 1004, 1773, 2157, 495, 111, 1777, 754, 2290, 1390, 245, 2030, 759, 760, 761, 762, 2164, 764, 765, 2046, 383]","[761, 1347, 1827, 1257, 2093, 2270, 760, 766, 830, 663]"
3704,"[739, 1509, 1157, 206, 753, 1810, 2259, 658, 2392, 857, 1886, 1183]","[1687, 857, 1810, 1317, 2093, 1277, 670, 1183, 658, 739]"
3707,"[2, 1157, 139, 14, 16, 1430, 1944, 806, 1451, 1205, 1974, 189, 321, 1225, 1871, 1618, 2392, 1497, 1883, 2293]","[924, 1447, 1470, 2113, 1451, 231, 136, 85, 830, 1669]"
3710,"[1889, 2184, 842, 1867, 1004, 780, 975, 1584, 794, 379, 1790]","[1205, 1584, 379, 1554, 1211, 2165, 780, 670, 794, 837]"
3711,"[2048, 778, 139, 657, 1810, 1554, 1429, 791, 1688, 411, 924, 797, 541, 29, 290, 1327, 1974, 694, 1079, 2237, 1854, 1343, 1600, 1985, 1738, 1356, 1879, 2392, 1498, 227, 240, 1778, 2290, 2164, 1014, 760, 762, 2045, 382]","[383, 904, 1004, 1974, 856, 537, 232, 845, 454, 924]"
3713,"[1155, 1669, 2316, 1295, 1297, 19, 666, 1691, 2339, 1317, 2344, 1451, 1836, 2226, 309, 1591, 1210, 1728, 1216, 1600, 966, 840, 2135, 223, 1889, 1383, 751, 624, 1021, 1790]","[66, 839, 2339, 1124, 1836, 621, 842, 6, 68, 751]"
